1.58373E+12,-429.76,-337.08,191.05,17.33333333,-59.46666667,-40.03333333,-24.33666667,-57.515,-24.74233333,19.76166667,1.742333333,0,-26.02366667,-56.515,-28.42333333,9.880833333,0.871166667,0,-13.01183333,-28.2575,-14.21166667,
1.58373E+12,-320.93,-550.52,119.51,-7.7,-89.1,-47.33333333,-49.12066667,-86.55833333,-31.76133333,18.76166667,0.742333333,0,-48.12066667,-85.55833333,-30.76133333,9.380833333,0.371166667,0,-24.06033333,-42.77916667,-15.38066667,
1.58373E+12,29.65,-199.63,109.63,-17.43333333,-114.1333333,-62.06666667,-58.34366667,-110.7043333,-46.14,17.76166667,0,0,-57.34366667,-109.7043333,-45.14,8.880833333,0,0,-28.67183333,-54.85216667,-22.57,
1.58373E+12,316.03,201.19,56.59,-5.933333333,-114.1,-66.86666667,-46.233,-109.5333333,-50.438,16.76166667,0,0,-56.34366667,-108.7043333,-49.438,8.380833333,0,0,-28.17183333,-54.35216667,-24.719,
1.58373E+12,326.77,222.79,-89.23,15.46666667,-100,-63.16666667,-24.33766667,-94.29633333,-46.18866667,15.76166667,0,0,-55.34366667,-107.7043333,-48.438,7.880833333,0,0,-27.67183333,-53.85216667,-24.219,
1.58373E+12,168.82,207.59,-164.36,31.93333333,-85.7,-61.26666667,-7.59,-79.00033333,-43.77666667,14.76166667,0,0,-54.34366667,-106.7043333,-47.438,7.380833333,0,0,-27.17183333,-53.35216667,-23.719,
1.58373E+12,-195.5,135.21,-222.16,31,-74.3,-61.8,-8.407666667,-66.74733333,-43.81733333,13.76166667,0,0,-53.34366667,-105.7043333,-46.438,6.880833333,0,0,-26.67183333,-52.85216667,-23.219,
1.58373E+12,248.34,19.67,-151.18,32.73333333,-69.16666667,-62.36666667,-6.55,-60.875,-43.88633333,12.76166667,0,0,-52.34366667,-104.7043333,-45.438,6.380833333,0,0,-26.17183333,-52.35216667,-22.719,
1.58373E+12,341,11.79,-105.95,52.36666667,-68.16666667,-65.26666667,13.18966667,-59.18733333,-46.28333333,12.18966667,0,0,-51.34366667,-103.7043333,-45.28333333,6.094833333,0,0,-25.67183333,-51.85216667,-22.64166667,
1.58373E+12,137.38,66.73,-74.52,68.3,-65.6,-67.4,29.03266667,-55.943,-47.885,28.03266667,0,0,-50.34366667,-102.7043333,-46.885,14.01633333,0,0,-25.17183333,-51.35216667,-23.4425,
